Yield,Fertilizer,Yield_per_Fertilizer,Pesticide,Yield_per_Pesticide
7.637586207,19695902.16,3.877753933257759e-07,43055.43,0.00017738961629230041
1.206333333,10927843.44,1.1039079573416729e-07,23888.37,5.049877128493907e-05
0.633076923,4271564.16,1.4820728409707415e-07,9337.68,6.779809577967974e-05
0.821,30382964.4,2.7021721422284917e-08,66417.45,1.23612092906307e-05
8.114074074,1786611.6,4.5415993459350646e-06,3905.55,0.002077575264431386
8.551111111,2456119.2,3.481553790630357e-06,5369.1,0.0015926526067683597
21.70833333,455597.28,4.764807491826992e-05,995.94,0.021796828453521294
22.54,259500.24,8.685926456175917e-05,567.27,0.03973416538861565
3.029583333,11217686.64,2.700720237804753e-07,24521.97,0.0001235456748784865
4.1516,4546462.32,9.13149545249063e-07,9938.61,0.000417724410153935
0.161428571,45589.92,3.5408829627250937e-06,99.66,0.0016197930062211519
4.730322581,270971841.4,1.7456878753749357e-08,592347.03,7.98572853653035e-06
0.559642857,3213787.44,1.7413810572363182e-07,7025.37,7.966026800011958e-05
0.7,6484184.88,1.0795497243749162e-07,14174.49,4.9384492845950716e-05
1.504090909,3086226.24,4.873560108801356e-07,6746.52,0.00022294322243171294
1.928,99633.6,1.935090170384288e-05,217.8,0.008852157943067034
99.26033333,39712443.36,2.499476862458155e-06,86811.78,0.0011433970519899488
1.645833333,419970.72,3.918923997844421e-06,918.06,0.0017927295961048298
1.4275,924177.12,1.544617334824303e-06,2020.26,0.000706592220803263
17.51894737,95255.76,0.0001839148348614299,208.23,0.0841326771838832
35.751,13273007.04,2.6935117183513527e-06,29014.92,0.0012321591787949097
1.497,826958.88,1.8102472035852617e-06,1807.74,0.0008281058116764579
4.3492,3935829.12,1.105027649167858e-06,8603.76,0.0005054999209647875
0.825357143,9287814.0,8.886452108106385e-08,20303.25,4.0651479098173935e-05
0.946,47138316.72,2.0068599513623022e-08,103044.81,9.180472068413731e-06
3.32,81481.56,4.0745415281690726e-05,170.28,0.01949729856706601
0.579230769,34001654.93,1.7035369901626138e-08,71056.59,8.151682609593284e-06
0.643,788760.45,8.152031456445364e-07,1648.35,0.0003900870567537235
1.908181818,5261403.29,3.626754523126472e-07,10995.27,0.00017354569901421247
1.978333333,540210.11,3.6621553287849425e-06,1128.93,0.0017523968120255462
39.59461538,9384275.48,4.219251178674904e-06,19611.24,0.002018975617044103
0.379166667,17342149.93,2.1863878961401646e-08,36241.59,1.0462197353924043e-05
0.81125,7728115.4,1.049738465344345e-07,16150.2,5.0231576079553195e-05
0.836,281869.35,2.965913108324832e-06,589.05,0.001419234360410831
12616.92333,16414428.68,0.0007686483383593464,34302.84,0.36780987609189214
0.396666667,5684.76,6.977720554605647e-05,11.88,0.03338945008417508
0.4425,3995438.82,1.1075128914125133e-07,8349.66,5.2996169903924235e-05
2.519230769,104642377.6,2.4074670575910158e-08,218681.43,1.1520094637208107e-05
2.23,535946.54,4.1608627606775856e-06,1120.02,0.0019910358743593865
0.77125,1743800.13,4.422811919391244e-07,3644.19,0.00021163825157305188
0.513,1263753.73,4.059335199746552e-07,2640.99,0.00019424533981575093
3.815454545,20795641.63,1.8347375920807308e-07,43458.69,8.779497368650551e-05
3.588461538,3847003.42,9.327939557693453e-07,8039.46,0.00044635604107738576
2.802,57163.42,4.901736110260723e-05,119.46,0.023455549974886993
3.0,157.91,0.018998163510860616,0.33,9.09090909090909
1.0,315.82,0.0031663605851434363,0.66,1.5151515151515151
1.478333333,74395980.39,1.9871145258792924e-08,155472.57,9.50864408429088e-06
1.811538462,107715148.3,1.6817861652612142e-08,225102.9,8.047601616860555e-06
2.593076923,14620571.08,1.773581147283065e-07,30554.04,8.48685451416572e-05
0.363333333,5556852.9,6.538473116680845e-08,11612.7,3.12875845410628e-05
0.5475,3565134.07,1.5357066221074821e-07,7450.41,7.348588869605833e-05
1.124166667,7010256.54,1.603602750606328e-07,14650.02,7.673482131765007e-05
2.749090909,20562566.47,1.3369395853435022e-07,42971.61,6.397458482472498e-05
0.64,40898.69,1.564842296904864e-05,85.47,0.007488007488007488
3.876923077,11845934.47,3.2727878807859047e-07,24755.61,0.00015660785886512189
5.915384615,24891037.48,2.376511874907996e-07,52017.24,0.00011371969398991565
8.23,845608.05,9.732641499805968e-06,1767.15,0.004657216421922304
9.33,2368.65,0.003938952567918434,4.95,1.8848484848484848
0.550769231,8148156.0,6.75943404863628e-08,17028.0,3.234491607939864e-05
0.734615385,25192961.4,2.9159548706330335e-08,52648.2,1.3953285867323101e-05
0.445,1055628.35,4.2154987595776486e-07,2206.05,0.00020171800276512318
5.453076923,134188601.9,4.063740769177803e-08,280427.07,1.9445615300263273e-05
16.65909091,5347937.97,3.1150493897744292e-06,11176.11,0.0014905983307250913
14.99583333,1164586.25,1.2876533043387726e-05,2433.75,0.006161616160246533
7.96,90640.34,8.781961762279356e-05,189.42,0.04202301763277373
8.875,232443.52,3.818131819721195e-05,485.76,0.018270339262187088
1.123333333,4200879.73,2.674043070021431e-07,8778.99,0.0001279570124809346
1.757777778,721490.79,2.436313536310006e-06,1507.77,0.001165812940965797
0.7,1579.1,0.00044329048192008104,3.3,0.21212121212121213
0.3975,225179.66,1.7652571284635568e-06,470.58,0.0008447022822899401
3.091538462,220897772.4,1.3995335617970224e-08,461631.72,6.6969801425257345e-06
3.671538462,120313366.0,3.0516463665391925e-08,251430.63,1.4602590233337918e-05
0.713333333,48004.64,1.485967466894867e-05,100.32,0.007110579475677832
0.2975,4431744.15,6.71293264977853e-08,9261.45,3.2122399840197805e-05
0.37,3958172.06,9.347749273941366e-08,8271.78,4.4730396601457e-05
0.703333333,7373765.36,9.538319958149576e-08,15409.68,4.5642306199739386e-05
0.986,620586.3,1.5888201205859684e-06,1296.9,0.0007602745007325159
1.45,191071.1,7.588798096624764e-06,399.3,0.0036313548710242925
1.62,10422.06,0.00015543951963431415,21.78,0.0743801652892562
85.06461538,19215278.35,4.426926002870003e-06,40156.05,0.0021183511670097035
0.965,1037152.88,9.304317797391644e-07,2167.44,0.0004452257040563983
0.9525,3114774.75,3.0580060404046877e-07,6509.25,0.00014633022237584977
11.0375,21317.85,0.0005177585919780841,44.55,0.24775533108866443
11.82090909,72164.87,0.000163804204039999,150.81,0.0783827935150189
14.00333333,1353604.52,1.0345217619397429e-05,2828.76,0.004950343376603176
11.06,9632.51,0.0011481950187438165,20.13,0.5494287133631397
5.955263158,3016081.0,1.9745037212196887e-06,6303.0,0.0009448299473266699
3.359230769,15109934.17,2.223193517063483e-07,31576.71,0.00010638317826651352
0.786153846,6950566.56,1.1310644092299723e-07,14525.28,5.4123145715607546e-05
0.8,64993545.26,1.2308914628363205e-08,135823.38,5.890002148378283e-06
0.696666667,25897.24,2.6901193602098138e-05,54.12,0.012872628732446417
1.51,8685.05,0.00017386198122060323,18.15,0.08319559228650139
2.5,947.46,0.0026386338209528635,1.98,1.2626262626262625
2.0,157.91,0.012665442340573745,0.33,6.0606060606060606
15.98666667,38845.86,0.0004115410669245062,81.18,0.1969286359940872
0.433333333,22581.13,1.9190064137622873e-05,47.19,0.009182736448400085
12467.6075,306503.31,0.04067690981869005,640.53,19.464517665058626
1.795,18633.38,9.63324957683469e-05,38.94,0.04609655880842321
10.0,473.73,0.021109070567622908,0.99,10.1010101010101
2.2,789.55,0.0027863973149262243,1.65,1.3333333333333335
3.0,37740.49,7.94902238948143e-05,78.87,0.03803727653100038
3.0,8685.05,0.00034542115474292035,18.15,0.1652892561983471
1.11,1421.19,0.0007810356110020476,2.97,0.37373737373737376
0.59,164068.49,3.5960591823573193e-06,342.87,0.0017207688045031643
6.0,157.91,0.03799632702172123,0.33,18.18181818181818
1.24,9158.78,0.00013538921122682276,19.14,0.06478578892371996
1.0,631.64,0.0015831802925717182,1.32,0.7575757575757576
2.195,5368.94,0.00040883302849352015,11.22,0.19563279857397503
2.273333333,602742.47,3.7716494956793074e-06,1259.61,0.0018047914298870288
2.47,1343024.55,1.839132426879315e-06,2806.65,0.0008800527319045838
2.225,622323.31,3.575312003016567e-06,1300.53,0.0017108409648374126
0.67,473.73,0.001414307728030735,0.99,0.6767676767676768
0.8,789.55,0.0010132353872458998,1.65,0.4848484848484849
0.83,15791.0,5.2561585713381035e-05,33.0,0.02515151515151515
1.63,1263.28,0.0012902919384459501,2.64,0.6174242424242423
117.5,287554.11,0.0004086187465726016,600.93,0.19553026142811977
14.6,789.55,0.018491545817237668,1.65,8.84848484848485
11.33,473.73,0.023916576953116754,0.99,11.444444444444445
30.17,33003.19,0.0009141540560170092,68.97,0.43743656662316954
30.17,33003.19,0.0009141540560170092,68.97,0.43743656662316954
2.0,315.82,0.006332721170286873,0.66,3.0303030303030303
0.625,11369.52,5.497153793651799e-05,23.76,0.026304713804713803
1.0,32529.46,3.074136490430521e-05,67.98,0.014710208884966165
0.443333333,90640.34,4.891126103454599e-06,189.42,0.00234047794847429
0.895185185,10280256.82,8.707809548672346e-08,21483.66,4.16681880554803e-05
0.868148148,1005255.06,8.636098265449168e-07,2100.78,0.00041325038699911455
16.6337037,8069674.73,2.061260739316069e-06,16863.99,0.000986344494986062
1.785925926,521418.82,3.425127474301752e-06,1089.66,0.001638975392324211
0.591538462,139118.71,4.252041023094594e-06,290.73,0.0020346660544147493
7708.538889,3253261.82,0.0023694800220536816,6798.66,1.133832091765142
0.536666667,145435.11,3.6900763990208418e-06,303.93,0.0017657574671799427
0.794814815,3146988.39,2.525636311610288e-07,6576.57,0.00012085552423223655
8.173333333,2574880.46,3.1742573917392657e-06,5380.98,0.0015189302567562046
0.649615385,346296.63,1.8758928869738064e-06,723.69,0.0008976431690364659
11.72703704,11389732.48,1.0296147921465491e-06,23802.24,0.0004926862782662472
0.599166667,832501.52,7.19718406039667e-07,1739.76,0.0003443961621143146
2.514074074,4487802.2,5.6020162252249e-07,9378.6,0.00026806496428038296
0.6864,4291993.8,1.599256737043749e-07,8969.4,7.652685798381163e-05
6.224230769,679644.64,9.158066440426868e-06,1420.32,0.004382273550326687
0.648888889,1705112.18,3.805549550411399e-07,3563.34,0.0001821013119713527
0.551363636,1031783.94,5.343789669763614e-07,2156.22,0.00025570843234920375
6.916296296,1342708.73,5.151002701829458e-06,2805.99,0.0024648328383208777
0.902592593,4474221.94,2.0173174355315954e-07,9350.22,9.653169583175584e-05
6.482962963,16392952.92,3.954725542516839e-07,34257.96,0.0001892396092178285
0.647777778,45111255.07,1.4359560091928962e-08,94273.41,6.87126707308031e-06
1.398888889,30211657.02,4.6302951475781055e-08,63136.26,2.2156663841032078e-05
2.488076923,63950707.62,3.890616719652804e-08,133644.06,1.8617190490920433e-05
1.965925926,298241932.5,6.59171535511694e-09,623265.39,3.1542356715812502e-06
0.617407407,1858600.7,3.321893761258134e-07,3884.1,0.00015895764964856722
0.6844,1042521.82,6.564850604278e-07,2178.66,0.0003141380481580421
35.5662963,4652028.6,7.645330533866452e-06,9721.8,0.003658406498796519
5.399259259,858398.76,6.2899196860442805e-06,1793.88,0.003009821871585613
8.456538462,501680.07,1.685643693599389e-05,1048.41,0.008066060474432712
0.631666667,38372.13,1.646160030730637e-05,80.19,0.007877125165232573
0.97962963,2569511.52,3.812513088090767e-07,5369.76,0.00018243452780012515
0.667777778,8144839.89,8.198783364911549e-08,17021.07,3.9232420641005534e-05
1.1756,3312162.25,3.549343031127174e-07,6921.75,0.00016984144183190668
1.436363636,2678943.15,5.361680168539597e-07,5598.45,0.00025656451982245085
1.114,182070.23,6.118518112488791e-06,380.49,0.0029278036216457727
10.28909091,1123055.92,9.161690639589881e-06,2346.96,0.004384007784538297
0.748181818,157752.09,4.74276960768e-06,329.67,0.0022694871174204507
1.722,1499829.18,1.148130749129711e-06,3134.34,0.000549397959379008
1.004,11369.52,8.83062785412225e-05,23.76,0.042255892255892255
1.176,1151953.45,1.020874584819378e-06,2407.35,0.000488503956632812
1.674545455,258498.67,6.477965457230399e-06,540.21,0.003099804622276522
1.123636364,361929.72,3.104570589008275e-06,756.36,0.0014855840657887777
9.690909091,1565046.01,6.192092136000526e-06,3270.63,0.0029630099066540695
1.07,288027.84,3.71491866897311e-06,601.92,0.0017776448697501331
9.91,1051522.69,9.42442811196019e-06,2197.47,0.004509731645938284
0.6,14369.81,4.175420551837498e-05,30.03,0.01998001998001998
2.24,2851222.96,7.856277925034667e-07,5958.48,0.0003759348021643104
1.412857143,196124.22,7.20388916269495e-06,409.86,0.0034471701141853316
6.104,705699.79,8.649570378928411e-06,1474.77,0.004138950480413895
8.331,82271.11,0.00010126276404925131,171.93,0.048455766881870525
1.810909091,358613.61,5.049750038767352e-06,749.43,0.002416381904914402
8.179090909,1973559.18,4.144335265892558e-06,4124.34,0.0019831272176881634
6.711818182,957408.33,7.0104029510585105e-06,2000.79,0.0033545840303080285
0.953636364,1545307.26,6.171176365275084e-07,3229.38,0.0002953001393456329
2.551818182,5232505.76,4.876856900010369e-07,10934.88,0.00023336499184261738
2.557272727,2155313.59,1.186496822951875e-06,4504.17,0.0005677567070070624
2.347272727,10054129.7,2.334635415534773e-07,21011.1,0.00011171584195972606
1.060909091,352770.94,3.007359650996196e-06,737.22,0.0014390671590569979
1.115,458886.46,2.4297949431761396e-06,958.98,0.0011626936953846795
2.27,273973.85,8.28546228043297e-06,572.55,0.003964719238494455
2.7475,18475.47,0.00014871069585780498,38.61,0.07116032116032116
3.741818182,718332.59,5.2090330218763986e-06,1501.17,0.002492601225710612
7.021818182,854924.74,8.213375813641795e-06,1786.62,0.0039302247719156845
1.046666667,124748.9,8.390187544739874e-06,260.7,0.004014831864211738
6.138181818,406934.07,1.5083971263453068e-05,850.41,0.007217908794581437
1.646,70743.68,2.3267096085473643e-05,147.84,0.011133658008658008
1.665,281553.53,5.9136179184114645e-06,588.39,0.002829755774231377
11.315,381194.74,2.9682990903809426e-05,796.62,0.014203760889759233
0.325,123643.53,2.6285241128266073e-06,258.39,0.0012577886141104534
0.305,8939127.19,3.411966219042018e-08,18680.97,1.6326775322694697e-05
5011.155,4076920.38,0.0012291520395107643,8519.94,0.5881678744216507
2.04,57005.51,3.578601436948814e-05,119.13,0.017124150088139008
2.15,242707.67,8.858393309119567e-06,507.21,0.004238875416494155
0.835,1102685.53,7.572421849047026e-07,2304.39,0.00036235185884333815
0.735,27002.61,2.7219590995092696e-05,56.43,0.013024986709197236
2.83,4378844.3,6.462892503394104e-07,9150.9,0.00030925919854877664
2.76,2149786.74,1.2838482760387663e-06,4492.62,0.0006143408523311564
53.265,179859.49,0.0002961478429634155,375.87,0.14171122994652408
10.21047619,39150152.57,2.6080297316195105e-07,81815.91,0.000124798174218193
0.41962963,103802770.1,4.042566779246289e-09,216926.82,1.934429454135731e-06
0.674705882,25756384.28,2.6195675397028206e-08,53825.64,1.2535027581650679e-05
1.084,509417.66,2.1279199468663886e-06,1064.58,0.0010182419357868833
0.796,5525270.9,1.44065334425503e-07,11546.7,6.893744533070055e-05
0.08,2788690.6,2.868729861964608e-08,5827.8,1.372730704554034e-05
0.8185,10139716.92,8.072217463838231e-08,21189.96,3.862678362771803e-05
0.514,1475984.77,3.4824207569567267e-07,3084.51,0.00016663910961546566
8706.411724,69654101.0,0.00012499496223488692,145563.0,0.05981198329245756
0.388636364,709647.54,5.47647024887876e-07,1483.02,0.00026205739909104396
1.961666667,94601196.53,2.0736171834548783e-08,197697.39,9.922572407253328e-06
1.213636364,6584215.36,1.84325131795203e-07,13759.68,8.820236836903185e-05
2.101428571,174490.55,1.2043222804902616e-05,364.65,0.005762864585218704
0.431923077,10694770.57,4.0386380817891636e-08,22349.91,1.9325495136222023e-05
0.448571429,1701953.98,2.6356260760940203e-07,3556.74,0.00012611870111394144
0.299166667,1268964.76,2.3575648152750907e-07,2651.88,0.00011281304847881503
1.017586207,14022250.09,7.25693951019811e-08,29303.67,3.472555509258738e-05
2.112592593,1222855.04,1.727590371627368e-06,2555.52,0.0008266781684353869
1.8928,907508.77,2.085709871431876e-06,1896.51,0.0009980437751448714
1.33875,736018.51,1.8189080597986593e-06,1538.13,0.0008703750658266856
36.35782609,4624394.35,7.862181150273225e-06,9664.05,0.0037621728043625608
0.440384615,224300259.2,1.9633709589578576e-09,468742.23,9.395027518642816e-07
0.726071429,64123461.16,1.132302305373561e-08,134005.08,5.4182380921678495e-06
1.88,575739.86,3.265363631415063e-06,1203.18,0.001562525972838644
0.750434783,25322921.33,2.9634605471484916e-08,52919.79,1.4180607727279341e-05
0.4544,8482609.38,5.356842212625851e-08,17726.94,2.563330163017419e-05
0.461153846,17747504.9,2.5984150932675613e-08,37088.7,1.2433809920541837e-05
1.135789474,16539177.58,6.867266939400018e-08,34563.54,3.286091280001991e-05
0.7365,156957486.9,4.6923534171341275e-09,328009.44,2.2453622066486867e-06
1.904166667,821289.91,2.3185073185667163e-06,1716.33,0.00110944088083294
0.109333333,783391.51,1.3956410250093213e-07,1637.13,6.678353765430968e-05
2.7225,172372503.2,1.57942824375019e-08,360223.71,7.557803454969691e-06
2.544285714,16414744.5,1.550000192814454e-07,34303.5,7.416985771131225e-05
2.877407407,3908904.14,7.361161348407996e-07,8168.82,0.000352242723796093
1.335,120959.06,1.1036792117928164e-05,252.78,0.0052812722525516255
0.150416667,53772618.57,2.7972724966739516e-09,112373.91,1.3385372725751022e-06
0.292727273,785128.52,3.7283994345282477e-07,1640.76,0.00017840956203222898
0.285,464097.49,6.140951117835177e-07,969.87,0.00029385381545980386
0.260833333,1141531.39,2.284942273904531e-07,2385.57,0.00010933794984008014
4.7168,27398964.1,1.7215249389665794e-07,57258.3,8.237757670067047e-05
6.207083333,2478239.54,2.504634129515987e-06,5179.02,0.001198505379975362
4.536666667,986305.86,4.599654986334564e-06,2061.18,0.0022010046027033064
0.624444444,1825597.51,3.420493512833505e-07,3815.13,0.00016367579715501174
